mode,ensemble,projected_state,expected_pair_count,expected_low_tail_contribution,fraction_of_low_tail,max_tail_probability,projected_upper_contribution,projected_slack_factor
support_equal_single_double,systematic,5:0:15:12,21.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:10:4:14,21.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:10:6:8,21.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:4:24,21.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:11:8:7,21.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:8:4:14,21.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:3:18:6,21.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:17:5,21.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:2:23,21.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:5:11:12,21.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:6:2:19,21.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:7:6:14,21.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:4:23,21.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:11:7,21.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:6:21,21.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:10:10:5,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:3:17,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:26:0:0,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:5:3:16,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:15:6,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:11:2:12,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:9:11:6,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:12:7,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:5:12:9,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:5:17,21.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:17:7,21.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:10:3:13,21.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:19:7,21.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:14:7,21.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:11:13,21.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:6:11:9,21.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:6:10,21.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:13:9,21.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:13:5:10,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:2:15,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:6:15:6,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:11:4:12,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:11:8:6,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:4:19:5,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:4:10,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:4:17:5,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:13:7:7,21.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:10:6,21.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:9:13,21.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:10:6,21.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:15:7,21.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:12:4:12,21.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:12:6:7,21.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:6:5:16,21.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:5:18,20.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:5:14:6,20.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:3:12:13,20.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:10:14,20.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:9:10:6,20.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:5:17:5,20.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:13:7:6,20.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:11:2:13,20.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:9:8,20.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:10:11,20.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:11:11,20.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:10:7:8,20.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:10:17,20.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:2:16,20.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:6:16,20.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:19:6,20.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:2:19,20.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:5:21,20.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:19:8,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:6:7:11,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:7:18,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:14:4:9,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:17:8,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:12:6:7,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:0:15,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:11:5:9,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:6:15:5,20.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:4:10:13,20.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:10:12,20.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:2:16,20.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:18:5,20.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:6:15:6,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:10:16,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:13:5,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:9:13:6,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:9:2:13,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:6:4:15,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:11:9:7,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:14:5:8,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:14:8:6,20.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:14:6,20.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:2:22,20.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:11:10,20.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:16:11,20.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:10:3:15,20.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:10:13,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:17:6,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:4:19,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:11:6,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:6:7:11,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:8:5:12,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:10:8,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:11:6,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:4:13,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:3:3:17,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:8:16,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:11:13,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:3:13:11,20.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:4:16:5,20.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:10:11:7,20.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:11:6:8,20.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:10:7,20.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:3:1:22,20.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:12:6,20.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:14:3:11,20.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:3:11:9,20.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:8:19,20.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:12:12,20.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:3:1:21,20.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:2:19,20.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:12:6,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:11:16,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:13:8:6,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:5:15,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:14:6,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:3:11:13,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:19:7,20.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:13:11,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:7:4:14,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:12:3:10,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:11:10,20.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:4:4:16,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:10:12,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:8:14,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:11:4:10,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:10:11,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:2:5:20,19.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:5:7:12,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:20:6,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:6:13:6,19.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:11:7,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:3:22,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:5:12:11,19.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:10:3:12,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:9:6:9,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:4:13:7,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:2:24,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:6:19,19.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:7:13:6,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:8:14,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:6:17:5,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:5:16:5,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:12:9:6,19.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:3:22,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:19:8,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:0:0:25,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:6:15:5,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:4:12:8,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:9:9,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:5:8:11,19.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:2:22,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:7:12:8,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:8:11:6,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:19:5,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:9:9:9,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:9:11:5,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:3:14,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:3:17:6,19.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:7:16,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:13:8:7,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:12:12,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:11:11,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:5:11,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:4:20,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:17:8,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:4:18:5,19.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:13:3:10,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:9:15,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:4:12:11,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:13:3:11,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:5:3:17,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:17:9,19.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:3:13:12,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:3:21,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:5:14:6,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:6:19,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:13:5,19.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:11:10:6,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,2:0:23:0,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:3:19,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:21:0:0,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:12:6,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:7:14,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:16:10,19.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:5:2:20,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:5:4:18,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:5:17:5,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:15:7,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:9:7:11,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:7:9:10,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:5:16:5,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:10:15,19.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:4:12,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:10:4:11,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:3:8:12,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:9:2:15,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:3:7:13,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:17:5,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:9:9:10,18.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:2:21,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:7:8:11,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:13:7:8,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:7:18,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:4:20,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:12:10,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:5:13:8,18.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,2:0:22:0,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:5:9:10,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:6:10:12,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:10:10:7,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:5:8:12,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:13:10,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:10:2:12,18.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:2:15:8,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:2:18,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:10:12:6,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:19:5,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:2:24,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:13:4:10,18.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:14:8:6,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:17:10,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:5:10:9,18.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:2:18,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:5:17:5,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:4:18,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:3:21,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:7:14:6,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:3:21,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:9:10:6,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:8:8:9,18.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:10:5,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:5:10:9,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:12:7:7,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:12:2:13,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:12:6,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:4:12:8,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:17:10,18.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:16:9,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:10:7,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:3:14,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:3:10:15,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:12:7,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:10:9:7,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:7:9,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:6:14:5,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:5:12:7,18.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:5:11:8,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:13:4:11,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:7:15,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:6:11,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:16:9,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:9:11,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:5:15:7,18.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:4:9:14,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:14:10,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:14:11,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:15:11,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:4:9:15,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:6:8,18.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:12:12,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:17:9,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:3:15,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:9:8:10,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:1:23,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:4:23,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:14:4:9,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:5:4:19,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:13:8:6,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:9:11:6,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:6:3:17,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:16:11,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:12:4:10,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:3:12,18.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:0:0:17,18.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:9:13,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:6:16,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:0:0:26,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:3:10:14,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:14:10,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:13:4:10,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:10:4:13,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:17:9,18.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:12:9,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:4:4:15,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:11:11,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:3:13,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:4:22,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:5:5:14,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:5:15:5,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:8:8,18.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:6:12:7,18.0,0.0,0.0,0.0,0.0,0.0
